backbone,method,split_index,setting,analysis_unit,attribute,metric,gap_max_minus_min,eligible_groups,patient_outcome_aggregation,patient_score_aggregation
convnext_tiny,joint_erased,3,external_full,patient,age_group,fpr,0.09796008449727278,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,age_group,fnr,0.0800627943485086,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,age_group,ppv,0.2298806803757299,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,sex_age,auroc,0.1454935327484348,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,sex_age,auprc,0.4035687065200512,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,sex_age,brier,0.10830363364488942,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,sex_age,ece,0.15531699291865017,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,sex_age,sensitivity,0.2569444444444444,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,sex_age,fpr,0.21064701064701064,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,sex_age,fnr,0.2569444444444444,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,sex_age,ppv,0.4303030303030303,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,sex,auroc,0.022506657439042677,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,sex,auprc,0.11834467821296069,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,sex,brier,0.01796110545525747,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,sex,ece,0.008371687489095359,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,sex,sensitivity,0.006354515050167264,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,sex,fpr,0.011320382973736276,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,sex,fnr,0.006354515050167264,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,sex,ppv,0.09848176254343749,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,age_group,auroc,0.0584118947868153,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,age_group,auprc,0.321366646864087,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,age_group,brier,0.02613107419622192,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,age_group,ece,0.0059108315306494776,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,age_group,sensitivity,0.0,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,age_group,fpr,0.31700551664290577,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,age_group,fnr,0.0,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,age_group,ppv,0.04433434959349593,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,sex_age,auroc,0.0833042651022673,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,sex_age,auprc,0.3813556402616508,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,sex_age,brier,0.031311830220991294,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,sex_age,ece,0.009753588055518826,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,sex_age,sensitivity,0.0,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,sex_age,fpr,0.2634305317324185,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,sex_age,fnr,0.0,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,internal_test,patient,sex_age,ppv,0.18866886688668869,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,sex,auroc,0.000406028653163526,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,sex,auprc,0.06912033353432434,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,sex,brier,0.034849891868557664,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,sex,ece,0.04624504510649677,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,sex,sensitivity,0.08974358974358976,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,sex,fpr,0.04617249485747865,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,sex,fnr,0.08974358974358976,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,sex,ppv,0.06653401698936251,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,age_group,auroc,0.08219098718719431,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,age_group,auprc,0.30463355175343404,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,age_group,brier,0.04548791113823314,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,age_group,ece,0.08956777514320538,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,age_group,sensitivity,0.07422969187675066,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,age_group,fpr,0.14707959245435287,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,age_group,fnr,0.07422969187675066,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,age_group,ppv,0.2368421052631579,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,sex_age,auroc,0.1291487565997369,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,sex_age,auprc,0.4737607865488937,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,sex_age,brier,0.098918211525432,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,sex_age,ece,0.1551326685938682,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,sex_age,sensitivity,0.1581133919843598,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,sex_age,fpr,0.21978609625668455,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,sex_age,fnr,0.1581133919843598,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,4,external_full,patient,sex_age,ppv,0.3584415584415584,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,sex,auroc,0.02699998152119676,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,sex,auprc,0.12977442235118808,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,sex,brier,0.015927585209648994,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,sex,ece,0.009432850476186468,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,sex,sensitivity,0.02809364548494986,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,sex,fpr,0.005095446199731235,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,sex,fnr,0.02809364548494986,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,sex,ppv,0.10401214043344076,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,age_group,auroc,0.06799320385345631,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,age_group,auprc,0.2872955621689087,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,age_group,brier,0.027001122830824845,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,age_group,ece,0.015175909823186274,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,age_group,sensitivity,0.0,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,age_group,fpr,0.296953449451435,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,age_group,fnr,0.0,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,age_group,ppv,0.037500000000000006,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,sex_age,auroc,0.09572616925558108,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,sex_age,auprc,0.40927954729766247,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,sex_age,brier,0.029756706308112557,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,sex_age,ece,0.019691762110961356,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,sex_age,sensitivity,0.0,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,sex_age,fpr,0.2596912521440823,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,sex_age,fnr,0.0,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,internal_test,patient,sex_age,ppv,0.18203309692671396,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,sex,auroc,0.0001342702176523325,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,sex,auprc,0.04716605073229008,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,sex,brier,0.03597908991690785,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,sex,ece,0.04402946436183197,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,sex,sensitivity,0.0030525030525030417,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,sex,fpr,0.013205260064648838,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,sex,fnr,0.0030525030525030417,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,sex,ppv,0.07394978871488939,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,age_group,auroc,0.08415769750848923,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,age_group,auprc,0.34531003244694913,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,age_group,brier,0.03880118082013395,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,age_group,ece,0.09075356791131314,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,age_group,sensitivity,0.08083233293317327,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,age_group,fpr,0.10481186320992641,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,age_group,fnr,0.08083233293317327,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,age_group,ppv,0.2654096622747237,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,sex_age,auroc,0.11796283806087726,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,sex_age,auprc,0.44729733690604045,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,sex_age,brier,0.1018756154207575,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,sex_age,ece,0.15157509669896566,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,sex_age,sensitivity,0.19444444444444442,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,sex_age,fpr,0.13848377770639253,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,sex_age,fnr,0.19444444444444442,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,4,external_full,patient,sex_age,ppv,0.3900226757369614,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,4,internal_test,patient,sex,auroc,0.02254247155237088,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,4,internal_test,patient,sex,auprc,0.1154303615083686,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,4,internal_test,patient,sex,brier,0.01798417928072624,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,4,internal_test,patient,sex,ece,0.008356394646719369,2,max_image_outcome,max_calibrated_image_probability
