backbone,direction,source,target,attribute,split_index,k,draw,method,auroc,best_C,n_heldout,coordinate_space
vits16,mbrset_to_brset,mbrset,brset,sex,1,100,18,source_readout,0.5627546906086742,0.1,8405,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,100,18,scratch,0.6248362004453698,0.1,8405,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,100,18,anchored,0.6414635504395092,0.1,8405,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,100,18,target_local,0.7627127392829658,0.1,8405,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,100,19,source_readout,0.5622369006059463,0.1,8405,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,100,19,scratch,0.5841115716476906,0.1,8405,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,100,19,anchored,0.5966403930209532,0.1,8405,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,100,19,target_local,0.7634382546623504,0.1,8405,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,0,source_readout,0.5609309917200637,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,0,scratch,0.6358541237293807,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,0,anchored,0.6363539522861665,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,0,target_local,0.7630822430597315,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,1,source_readout,0.5612036977890557,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,1,scratch,0.6384599137375085,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,1,anchored,0.6401121197013829,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,1,target_local,0.7633714081667666,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,2,source_readout,0.5628975714291657,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,2,scratch,0.6128145909555811,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,2,anchored,0.6325013748497578,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,2,target_local,0.762943779107717,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,3,source_readout,0.5631377877241763,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,3,scratch,0.6375867281170053,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,3,anchored,0.6461686785852129,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,3,target_local,0.7637327115855229,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,4,source_readout,0.5627069769923452,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,4,scratch,0.6433074369643317,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,4,anchored,0.651649660625649,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,4,target_local,0.7634473400114198,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,5,source_readout,0.5621774120322544,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,5,scratch,0.6569934024343713,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,5,anchored,0.6614571057889068,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,5,target_local,0.7621910075647941,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,6,source_readout,0.5632692152844623,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,6,scratch,0.6376957615957899,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,6,anchored,0.6494705818863452,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,6,target_local,0.7626807404291,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,7,source_readout,0.5634773089215819,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,7,scratch,0.6470906906457107,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,7,anchored,0.6556337879943739,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,7,target_local,0.7634177871661599,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,8,source_readout,0.5631010149291429,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,8,scratch,0.6143436906572137,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,8,anchored,0.627674654868045,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,8,target_local,0.762796504369538,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,9,source_readout,0.5640801135416644,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,9,scratch,0.6140931951116779,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,9,anchored,0.6281734432625754,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,9,target_local,0.7638936919910688,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,10,source_readout,0.561537283943003,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,10,scratch,0.6452171136794553,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,10,anchored,0.647376306963874,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,10,target_local,0.7631465495615288,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,11,source_readout,0.5633136363313747,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,11,scratch,0.6423847518576687,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,11,anchored,0.6564289614457129,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,11,target_local,0.7629590756114747,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,12,source_readout,0.5628975102431508,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,12,scratch,0.6096138281372945,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,12,anchored,0.6186588343672547,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,12,target_local,0.7641268718943509,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,13,source_readout,0.5631642812686847,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,13,scratch,0.5975833114899259,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,13,anchored,0.6169898634352619,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,13,target_local,0.7631998425806206,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,14,source_readout,0.5595484937104448,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,14,scratch,0.638275437902191,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,14,anchored,0.6492039332328413,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,14,target_local,0.7627068668575181,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,15,source_readout,0.5624981491230453,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,15,scratch,0.6289617638802311,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,15,anchored,0.633563686442721,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,15,target_local,0.7639692567196317,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,16,source_readout,0.5624608256538766,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,16,scratch,0.6164214453556266,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,16,anchored,0.6335824705493354,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,16,target_local,0.7641081489737515,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,17,source_readout,0.5619748251364877,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,17,scratch,0.6105016372153902,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,17,anchored,0.6199518784228987,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,17,target_local,0.7629886896427496,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,18,source_readout,0.5630261232467453,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,18,scratch,0.6409689686558729,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,18,anchored,0.6520983988598843,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,18,target_local,0.7620343713663156,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,19,source_readout,0.5628310622308275,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,19,scratch,0.6639307951905834,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,19,anchored,0.6696697374703889,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,sex,1,200,19,target_local,0.7617003569102629,0.1,8305,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,0,source_readout,0.6233329062890143,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,0,scratch,0.7386824610823446,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,0,anchored,0.6524961864250737,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,0,target_local,0.9125532098086029,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,1,source_readout,0.6231791184664164,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,1,scratch,0.7631247403371714,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,1,anchored,0.7281767818251322,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,1,target_local,0.9124341733658163,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,2,source_readout,0.6232828539285398,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,2,scratch,0.7783432513079745,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,2,anchored,0.7484190715572404,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,2,target_local,0.9123051523848005,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,3,source_readout,0.6226693883394079,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,3,scratch,0.8350971819743037,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,3,anchored,0.7673537757892842,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,3,target_local,0.9122613241520534,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,4,source_readout,0.6235263729258743,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,4,scratch,0.7976279330553567,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,4,anchored,0.7747082310458454,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,4,target_local,0.9123954022368477,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,5,source_readout,0.6233563764373197,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,5,scratch,0.7592503504961926,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,5,anchored,0.7266409783083962,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,5,target_local,0.9123532597053602,0.01,5639,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,1,10,6,source_readout,0.6233275898465804,0.01,5639,source-training-image-standardised-patient-mean-coordinates
